"Mouse","Stage","Behavior","Time","Amplitude","SEM","Condition"
1,"Shocks","Motion",1150,0.35,0.165,"LD"
1,"Shocks","Motion",1160,0.425,0.315,"LD"
1,"Shocks","Motion",1170,0.175,0.175,"LD"
1,"Shocks","Motion",1180,0.075,0.075,"LD"
1,"Shocks","Motion",1190,0.025,0.025,"LD"
1,"Shocks","Motion",1200,0.025,0.025,"LD"
1,"Shocks","Motion",1210,0.15,0.15,"LD"
1,"Shocks","Motion",1220,0,0,"LD"
1,"Shocks","Motion",1230,0,0,"LD"
1,"Shocks","Motion",1240,0.25,0.25,"LD"
1,"Shocks","Motion",1250,0.25,0.16,"LD"
1,"Shocks","Motion",1260,0.875,0.39,"LD"
1,"Shocks","Motion",1270,1,0.425,"LD"
1,"Shocks","Motion",1280,0.1,0.06,"LD"
1,"Shocks","Motion",1290,0.375,0.26,"LD"
1,"Shocks","Motion",1300,0.225,0.145,"LD"
1,"Shocks","Motion",1310,0.225,0.225,"LD"
1,"Shocks","Motion",1320,0.475,0.205,"LD"
1,"Shocks","Motion",1330,0.275,0.245,"LD"
1,"Shocks","Motion",1340,0.4,0.28,"LD"
1,"Shocks","Motion",1350,0.45,0.29,"LD"
1,"Shocks","Motion",1360,0.7,0.44,"LD"
1,"Shocks","Motion",1370,0.6,0.24,"LD"
1,"Shocks","Motion",1380,0.975,0.23,"LD"
1,"Shocks","Motion",1390,0.525,0.165,"LD"
1,"Shocks","Motion",1400,1.475,0.51,"LD"
1,"Shocks","Motion",1410,1,0.255,"LD"
1,"Shocks","Motion",1420,0.625,0.17,"LD"
1,"Shocks","Motion",1430,0.45,0.24,"LD"
6,"Baseline","Food",0,0.05,0.05,"LD"
6,"Baseline","Food",10,0,0,"LD"
6,"Baseline","Food",20,0,0,"LD"
6,"Baseline","Food",30,0,0,"LD"
6,"Baseline","Food",40,0,0,"LD"
6,"Baseline","Food",50,0.1,0.1,"LD"
6,"Baseline","Food",60,0.07,0.07,"LD"
6,"Baseline","Food",70,0,0,"LD"
6,"Baseline","Food",80,0,0,"LD"
6,"Baseline","Food",90,0.05,0.05,"LD"
6,"Baseline","Food",100,0.3,0.24,"LD"
6,"Baseline","Food",110,0.4,0.27,"LD"
6,"Baseline","Food",120,0.03,0.03,"LD"
6,"Baseline","Food",130,0,0,"LD"
6,"Baseline","Food",140,0,0,"LD"
6,"Baseline","Food",150,0.12,0.12,"LD"
6,"Baseline","Food",160,0.05,0.05,"LD"
6,"Baseline","Food",170,0,0,"LD"
6,"Baseline","Food",180,0,0,"LD"
6,"Baseline","Food",190,0.03,0.03,"LD"
6,"Baseline","Food",200,0.15,0.15,"LD"
6,"Baseline","Food",210,0.2,0.07,"LD"
6,"Baseline","Food",220,0.03,0.03,"LD"
6,"Baseline","Food",230,0,0,"LD"
6,"Baseline","Food",240,0.05,0.05,"LD"
6,"Baseline","Food",250,0.35,0.35,"LD"
6,"Baseline","Food",260,0.62,0.47,"LD"
6,"Baseline","Food",270,0.28,0.28,"LD"
6,"Baseline","Food",280,0.25,0.25,"LD"
6,"Baseline","Food",290,0.2,0.2,"LD"
6,"Baseline","Food",300,0.07,0.07,"LD"
6,"Baseline","Food",310,0.07,0.07,"LD"
6,"Baseline","Food",320,0.07,0.07,"LD"
6,"Baseline","Food",330,0,0,"LD"
6,"Baseline","Food",340,0.3,0.3,"LD"
6,"Baseline","Food",350,0.03,0.03,"LD"
6,"Baseline","Food",360,0.12,0.08,"LD"
6,"Baseline","Food",370,0.15,0.15,"LD"
6,"Baseline","Food",380,0.28,0.24,"LD"
6,"Baseline","Food",390,0.1,0.1,"LD"
6,"Baseline","Food",400,0,0,"LD"
6,"Baseline","Food",410,0,0,"LD"
6,"Baseline","Food",420,0,0,"LD"
6,"Baseline","Food",430,0,0,"LD"
6,"Baseline","Food",440,0.15,0.15,"LD"
6,"Baseline","Food",450,0,0,"LD"
6,"Baseline","Food",460,0.17,0.17,"LD"
6,"Baseline","Food",470,0.2,0.2,"LD"
6,"Baseline","Food",480,0,0,"LD"
6,"Baseline","Food",490,0,0,"LD"
6,"Baseline","Food",500,0.05,0.05,"LD"
6,"Baseline","Food",510,0.45,0.45,"LD"
6,"Baseline","Food",520,0,0,"LD"
6,"Baseline","Food",530,0,0,"LD"
6,"Baseline","Food",540,0.2,0.2,"LD"
6,"Baseline","Food",550,0.03,0.03,"LD"
6,"Baseline","Food",560,0,0,"LD"
6,"Baseline","Food",570,0.1,0.1,"LD"
6,"Baseline","Food",580,0.1,0.1,"LD"
6,"Baseline","Food",590,0.7,0.47,"LD"
6,"Baseline","Food",600,0.05,0.05,"LD"
6,"Baseline","Food",610,0,0,"LD"
6,"Baseline","Food",620,0,0,"LD"
6,"Baseline","Food",630,0,0,"LD"
6,"Baseline","Food",640,0.35,0.35,"LD"
6,"Baseline","Food",650,0,0,"LD"
6,"Baseline","Food",660,0,0,"LD"
6,"Baseline","Food",670,0,0,"LD"
6,"Baseline","Food",680,0.05,0.05,"LD"
6,"Baseline","Food",690,0,0,"LD"
6,"Baseline","Food",700,0,0,"LD"
6,"Baseline","Food",710,0,0,"LD"
6,"Baseline","Food",720,0.3,0.17,"LD"
6,"Baseline","Food",730,0.42,0.25,"LD"
6,"Baseline","Food",740,0.7,0.41,"LD"
6,"Baseline","Food",750,0.22,0.17,"LD"
6,"Baseline","Food",760,0.28,0.19,"LD"
6,"Baseline","Food",770,0.55,0.13,"LD"
6,"Baseline","Food",780,0.67,0.26,"LD"
6,"Baseline","Food",790,0.4,0.11,"LD"
6,"Baseline","Food",800,0.48,0.21,"LD"
6,"Baseline","Food",810,0.62,0.27,"LD"
6,"Baseline","Food",820,0.25,0.1,"LD"
6,"Baseline","Food",830,0.7,0.31,"LD"
6,"Baseline","Food",840,0.37,0.17,"LD"
6,"Baseline","Food",850,0.23,0.09,"LD"
6,"Baseline","Food",860,1.07,0.31,"LD"
6,"Baseline","Food",870,0.4,0.28,"LD"
6,"Baseline","Food",880,0.1,0.1,"LD"
6,"Baseline","Food",890,0.33,0.14,"LD"
6,"Baseline","Food",900,0.5,0.25,"LD"
6,"Baseline","Food",910,0.52,0.18,"LD"
6,"Baseline","Food",920,0.47,0.26,"LD"
6,"Baseline","Food",930,0.35,0.16,"LD"
6,"Baseline","Food",940,0.65,0.24,"LD"
6,"Baseline","Food",950,0.25,0.15,"LD"
6,"Baseline","Food",960,0,0,"LD"
6,"Baseline","Food",970,0.28,0.12,"LD"
6,"Baseline","Food",980,0.65,0.13,"LD"
6,"Baseline","Food",990,0.48,0.19,"LD"
6,"Baseline","Food",1000,0.43,0.17,"LD"
6,"Baseline","Food",1010,0.25,0.14,"LD"
6,"Baseline","Food",1020,0.33,0.2,"LD"
6,"Baseline","Food",1030,0.15,0.1,"LD"
6,"Baseline","Food",1040,0.25,0.25,"LD"
6,"Baseline","Food",1050,0.55,0.21,"LD"
6,"Baseline","Food",1060,0.1,0.1,"LD"
6,"Baseline","Food",1070,0.17,0.17,"LD"
6,"Baseline","Food",1080,0,0,"LD"
6,"Baseline","Food",1090,0,0,"LD"
6,"Baseline","Food",1100,0,0,"LD"
6,"Baseline","Food",1110,0,0,"LD"
6,"Baseline","Food",1120,0.37,0.28,"LD"
6,"Baseline","Food",1130,0.62,0.43,"LD"
6,"Baseline","Food",1140,0.68,0.34,"LD"
6,"Baseline","Food",1150,0.7,0.42,"LD"
6,"Baseline","Food",1160,0.17,0.1,"LD"
6,"Baseline","Food",1170,0.37,0.22,"LD"
6,"Baseline","Food",1180,0,0,"LD"
6,"Baseline","Food",1190,0.07,0.07,"LD"
6,"Baseline","Food",1200,0,0,"LD"
6,"Baseline","Food",1210,0,0,"LD"
6,"Baseline","Food",1220,0,0,"LD"
6,"Baseline","Food",1230,0,0,"LD"
6,"Baseline","Food",1240,0,0,"LD"
6,"Baseline","Food",1250,0.4,0.23,"LD"
6,"Baseline","Food",1260,0.35,0.2,"LD"
6,"Baseline","Food",1270,0.17,0.1,"LD"
6,"Baseline","Food",1280,0.28,0.28,"LD"
6,"Baseline","Food",1290,0.22,0.17,"LD"
6,"Baseline","Food",1300,0.53,0.21,"LD"
6,"Baseline","Food",1310,0.35,0.21,"LD"
6,"Baseline","Food",1320,0.12,0.12,"LD"
6,"Baseline","Food",1330,0.03,0.03,"LD"
6,"Baseline","Food",1340,0.2,0.12,"LD"
6,"Baseline","Food",1350,0,0,"LD"
6,"Baseline","Food",1360,0.15,0.15,"LD"
6,"Baseline","Food",1370,0.47,0.47,"LD"
6,"Baseline","Food",1380,0,0,"LD"
6,"Baseline","Food",1390,0,0,"LD"
6,"Baseline","Food",1400,0.53,0.31,"LD"
6,"Baseline","Food",1410,0.37,0.23,"LD"
6,"Baseline","Food",1420,0.28,0.18,"LD"
6,"Baseline","Food",1430,0.4,0.18,"LD"
6,"Shocks","Food",0,0.1,0.06,"LD"
6,"Shocks","Food",10,0,0,"LD"
6,"Shocks","Food",20,0,0,"LD"
6,"Shocks","Food",30,0,0,"LD"
6,"Shocks","Food",40,0,0,"LD"
6,"Shocks","Food",50,0,0,"LD"
6,"Shocks","Food",60,0,0,"LD"
6,"Shocks","Food",70,0,0,"LD"
6,"Shocks","Food",80,0,0,"LD"
6,"Shocks","Food",90,0,0,"LD"
6,"Shocks","Food",100,0,0,"LD"
6,"Shocks","Food",110,0,0,"LD"
6,"Shocks","Food",120,0,0,"LD"
6,"Shocks","Food",130,0,0,"LD"
6,"Shocks","Food",140,0,0,"LD"
6,"Shocks","Food",150,0,0,"LD"
6,"Shocks","Food",160,0,0,"LD"
6,"Shocks","Food",170,0,0,"LD"
6,"Shocks","Food",180,0,0,"LD"
6,"Shocks","Food",190,0,0,"LD"
6,"Shocks","Food",200,0,0,"LD"
6,"Shocks","Food",210,0,0,"LD"
6,"Shocks","Food",220,0,0,"LD"
6,"Shocks","Food",230,0,0,"LD"
6,"Shocks","Food",240,0,0,"LD"
6,"Shocks","Food",250,0,0,"LD"
6,"Shocks","Food",260,0,0,"LD"
6,"Shocks","Food",270,0,0,"LD"
6,"Shocks","Food",280,0,0,"LD"
6,"Shocks","Food",290,0,0,"LD"
6,"Shocks","Food",300,0,0,"LD"
6,"Shocks","Food",310,0,0,"LD"
6,"Shocks","Food",320,0,0,"LD"
6,"Shocks","Food",330,0,0,"LD"
6,"Shocks","Food",340,0,0,"LD"
6,"Shocks","Food",350,0,0,"LD"
6,"Shocks","Food",360,0,0,"LD"
6,"Shocks","Food",370,0,0,"LD"
6,"Shocks","Food",380,0,0,"LD"
6,"Shocks","Food",390,0,0,"LD"
6,"Shocks","Food",400,0,0,"LD"
6,"Shocks","Food",410,0,0,"LD"
6,"Shocks","Food",420,0,0,"LD"
6,"Shocks","Food",430,0,0,"LD"
6,"Shocks","Food",440,0,0,"LD"
6,"Shocks","Food",450,0,0,"LD"
6,"Shocks","Food",460,0,0,"LD"
6,"Shocks","Food",470,0,0,"LD"
6,"Shocks","Food",480,0,0,"LD"
6,"Shocks","Food",490,0,0,"LD"
6,"Shocks","Food",500,0,0,"LD"
6,"Shocks","Food",510,0,0,"LD"
6,"Shocks","Food",520,0,0,"LD"
6,"Shocks","Food",530,0,0,"LD"
6,"Shocks","Food",540,0,0,"LD"
6,"Shocks","Food",550,0,0,"LD"
6,"Shocks","Food",560,0,0,"LD"
6,"Shocks","Food",570,0,0,"LD"
6,"Shocks","Food",580,0,0,"LD"
6,"Shocks","Food",590,0,0,"LD"
6,"Shocks","Food",600,0,0,"LD"
6,"Shocks","Food",610,0,0,"LD"
6,"Shocks","Food",620,0,0,"LD"
6,"Shocks","Food",630,0,0,"LD"
6,"Shocks","Food",640,0,0,"LD"
6,"Shocks","Food",650,0,0,"LD"
6,"Shocks","Food",660,0,0,"LD"
6,"Shocks","Food",670,0,0,"LD"
6,"Shocks","Food",680,0,0,"LD"
6,"Shocks","Food",690,0,0,"LD"
6,"Shocks","Food",700,0,0,"LD"
6,"Shocks","Food",710,0.07,0.07,"LD"
6,"Shocks","Food",720,0.6,0.15,"LD"
6,"Shocks","Food",730,0.95,0.56,"LD"
6,"Shocks","Food",740,0.4,0.16,"LD"
6,"Shocks","Food",750,0.48,0.28,"LD"
6,"Shocks","Food",760,1,0.44,"LD"
6,"Shocks","Food",770,0.55,0.21,"LD"
6,"Shocks","Food",780,0.95,0.37,"LD"
6,"Shocks","Food",790,0.87,0.64,"LD"
6,"Shocks","Food",800,0.32,0.11,"LD"
6,"Shocks","Food",810,0.33,0.17,"LD"
6,"Shocks","Food",820,0.45,0.09,"LD"
6,"Shocks","Food",830,0.45,0.16,"LD"
6,"Shocks","Food",840,0.33,0.14,"LD"
6,"Shocks","Food",850,0.85,0.52,"LD"
6,"Shocks","Food",860,0.22,0.11,"LD"
6,"Shocks","Food",870,0.42,0.14,"LD"
6,"Shocks","Food",880,0.05,0.05,"LD"
6,"Shocks","Food",890,0.03,0.03,"LD"
6,"Shocks","Food",900,0.33,0.26,"LD"
6,"Shocks","Food",910,0.28,0.24,"LD"
6,"Shocks","Food",920,0.42,0.24,"LD"
6,"Shocks","Food",930,0.3,0.04,"LD"
6,"Shocks","Food",940,0.03,0.03,"LD"
6,"Shocks","Food",950,0.25,0.06,"LD"
6,"Shocks","Food",960,0.08,0.05,"LD"
6,"Shocks","Food",970,0.1,0.04,"LD"
6,"Shocks","Food",980,0.07,0.07,"LD"
6,"Shocks","Food",990,0.03,0.03,"LD"
6,"Shocks","Food",1000,0.03,0.03,"LD"
6,"Shocks","Food",1010,0,0,"LD"
6,"Shocks","Food",1020,0.12,0.08,"LD"
6,"Shocks","Food",1030,0.03,0.03,"LD"
6,"Shocks","Food",1040,0.22,0.11,"LD"
6,"Shocks","Food",1050,0.42,0.21,"LD"
6,"Shocks","Food",1060,0.17,0.11,"LD"
6,"Shocks","Food",1070,0.15,0.15,"LD"
6,"Shocks","Food",1080,0,0,"LD"
6,"Shocks","Food",1090,0.03,0.03,"LD"
6,"Shocks","Food",1100,0,0,"LD"
6,"Shocks","Food",1110,0,0,"LD"
6,"Shocks","Food",1120,0,0,"LD"
6,"Shocks","Food",1130,0.12,0.12,"LD"
6,"Shocks","Food",1140,0.1,0.1,"LD"
6,"Shocks","Food",1150,0.1,0.1,"LD"
6,"Shocks","Food",1160,0.1,0.07,"LD"
6,"Shocks","Food",1170,0.03,0.03,"LD"
6,"Shocks","Food",1180,0.07,0.07,"LD"
6,"Shocks","Food",1190,0,0,"LD"
6,"Shocks","Food",1200,0,0,"LD"
6,"Shocks","Food",1210,0,0,"LD"
6,"Shocks","Food",1220,0,0,"LD"
6,"Shocks","Food",1230,0.45,0.21,"LD"
6,"Shocks","Food",1240,0,0,"LD"
6,"Shocks","Food",1250,0,0,"LD"
6,"Shocks","Food",1260,0,0,"LD"
6,"Shocks","Food",1270,0,0,"LD"
6,"Shocks","Food",1280,0.35,0.26,"LD"
6,"Shocks","Food",1290,0.3,0.3,"LD"
6,"Shocks","Food",1300,0,0,"LD"
6,"Shocks","Food",1310,0.07,0.07,"LD"
6,"Shocks","Food",1320,0.12,0.12,"LD"
6,"Shocks","Food",1330,0.03,0.03,"LD"
6,"Shocks","Food",1340,0.1,0.06,"LD"
6,"Shocks","Food",1350,0.12,0.05,"LD"
6,"Shocks","Food",1360,0.1,0.06,"LD"
6,"Shocks","Food",1370,0.35,0.09,"LD"
6,"Shocks","Food",1380,0.28,0.17,"LD"
6,"Shocks","Food",1390,0.3,0.12,"LD"
6,"Shocks","Food",1400,0.05,0.05,"LD"
6,"Shocks","Food",1410,0.2,0.14,"LD"
6,"Shocks","Food",1420,0.08,0.05,"LD"
6,"Shocks","Food",1430,0.65,0.43,"LD"
5,"Baseline","Food",0,0,0,"LD"
5,"Baseline","Food",10,0,0,"LD"
5,"Baseline","Food",20,0.12,0.09,"LD"
5,"Baseline","Food",30,0.07,0.07,"LD"
5,"Baseline","Food",40,0,0,"LD"
5,"Baseline","Food",50,0.03,0.03,"LD"
5,"Baseline","Food",60,0.03,0.03,"LD"
5,"Baseline","Food",70,0.03,0.03,"LD"
5,"Baseline","Food",80,0,0,"LD"
5,"Baseline","Food",90,0,0,"LD"
5,"Baseline","Food",100,0.1,0.07,"LD"
5,"Baseline","Food",110,0.2,0.2,"LD"
5,"Baseline","Food",120,0.03,0.03,"LD"
5,"Baseline","Food",130,0,0,"LD"
5,"Baseline","Food",140,0.12,0.09,"LD"
5,"Baseline","Food",150,0,0,"LD"
5,"Baseline","Food",160,0.23,0.19,"LD"
5,"Baseline","Food",170,0.3,0.3,"LD"
5,"Baseline","Food",180,0.03,0.03,"LD"
5,"Baseline","Food",190,0.05,0.03,"LD"
5,"Baseline","Food",200,0.1,0.1,"LD"
5,"Baseline","Food",210,0.03,0.03,"LD"
5,"Baseline","Food",220,0.03,0.03,"LD"
5,"Baseline","Food",230,0.03,0.03,"LD"
5,"Baseline","Food",240,0.23,0.23,"LD"
5,"Baseline","Food",250,0.83,0.73,"LD"
5,"Baseline","Food",260,0.43,0.39,"LD"
5,"Baseline","Food",270,0.15,0.12,"LD"
5,"Baseline","Food",280,0.05,0.03,"LD"
5,"Baseline","Food",290,0,0,"LD"
5,"Baseline","Food",300,0.15,0.12,"LD"
5,"Baseline","Food",310,0,0,"LD"
5,"Baseline","Food",320,0.03,0.03,"LD"
5,"Baseline","Food",330,0,0,"LD"
5,"Baseline","Food",340,0.07,0.07,"LD"
5,"Baseline","Food",350,0.03,0.03,"LD"
5,"Baseline","Food",360,0.05,0.05,"LD"
5,"Baseline","Food",370,0.07,0.07,"LD"
5,"Baseline","Food",380,0.03,0.03,"LD"
5,"Baseline","Food",390,0.03,0.03,"LD"
5,"Baseline","Food",400,0.03,0.03,"LD"
5,"Baseline","Food",410,0.03,0.03,"LD"
5,"Baseline","Food",420,0,0,"LD"
5,"Baseline","Food",430,0.03,0.03,"LD"
5,"Baseline","Food",440,0.25,0.14,"LD"
5,"Baseline","Food",450,0.03,0.03,"LD"
5,"Baseline","Food",460,0.05,0.03,"LD"
5,"Baseline","Food",470,0,0,"LD"
5,"Baseline","Food",480,0,0,"LD"
5,"Baseline","Food",490,0,0,"LD"
5,"Baseline","Food",500,0,0,"LD"
5,"Baseline","Food",510,0.1,0.1,"LD"
5,"Baseline","Food",520,0.03,0.03,"LD"
5,"Baseline","Food",530,0.03,0.03,"LD"
5,"Baseline","Food",540,0,0,"LD"
5,"Baseline","Food",550,0,0,"LD"
5,"Baseline","Food",560,0.03,0.03,"LD"
5,"Baseline","Food",570,0.03,0.03,"LD"
5,"Baseline","Food",580,0.03,0.03,"LD"
5,"Baseline","Food",590,0,0,"LD"
5,"Baseline","Food",600,0.05,0.05,"LD"
5,"Baseline","Food",610,0,0,"LD"
5,"Baseline","Food",620,0.03,0.03,"LD"
5,"Baseline","Food",630,0.03,0.03,"LD"
5,"Baseline","Food",640,0,0,"LD"
5,"Baseline","Food",650,0.12,0.09,"LD"
5,"Baseline","Food",660,0.03,0.03,"LD"
5,"Baseline","Food",670,0,0,"LD"
5,"Baseline","Food",680,0.05,0.03,"LD"
5,"Baseline","Food",690,0.05,0.03,"LD"
5,"Baseline","Food",700,0.05,0.05,"LD"
5,"Baseline","Food",710,0.03,0.03,"LD"
5,"Baseline","Food",720,0.28,0.12,"LD"
5,"Baseline","Food",730,0.5,0.25,"LD"
5,"Baseline","Food",740,0.3,0.3,"LD"
5,"Baseline","Food",750,0.45,0.21,"LD"
5,"Baseline","Food",760,0.3,0.09,"LD"
5,"Baseline","Food",770,0.8,0.62,"LD"
5,"Baseline","Food",780,0.87,0.15,"LD"
5,"Baseline","Food",790,0.08,0.05,"LD"
5,"Baseline","Food",800,0.5,0.09,"LD"
5,"Baseline","Food",810,0.35,0.12,"LD"
5,"Baseline","Food",820,1.42,0.63,"LD"
5,"Baseline","Food",830,0.4,0.17,"LD"
5,"Baseline","Food",840,1.25,0.61,"LD"
5,"Baseline","Food",850,0.15,0.09,"LD"
5,"Baseline","Food",860,0.5,0.23,"LD"
5,"Baseline","Food",870,0.53,0.46,"LD"
5,"Baseline","Food",880,0.12,0.08,"LD"
5,"Baseline","Food",890,0.2,0.17,"LD"
5,"Baseline","Food",900,0.3,0.21,"LD"
5,"Baseline","Food",910,0.55,0.21,"LD"
5,"Baseline","Food",920,0.03,0.03,"LD"
5,"Baseline","Food",930,1.4,0.85,"LD"
5,"Baseline","Food",940,0.08,0.05,"LD"
5,"Baseline","Food",950,0.12,0.09,"LD"
5,"Baseline","Food",960,0.07,0.07,"LD"
5,"Baseline","Food",970,0.05,0.03,"LD"
5,"Baseline","Food",980,0.37,0.22,"LD"
5,"Baseline","Food",990,0.3,0.17,"LD"
5,"Baseline","Food",1000,0.2,0.12,"LD"
5,"Baseline","Food",1010,0.3,0.19,"LD"
5,"Baseline","Food",1020,0.28,0.16,"LD"
5,"Baseline","Food",1030,0.1,0.06,"LD"
5,"Baseline","Food",1040,0.32,0.12,"LD"
5,"Baseline","Food",1050,0.68,0.34,"LD"
5,"Baseline","Food",1060,0.15,0.1,"LD"
5,"Baseline","Food",1070,0.37,0.31,"LD"
5,"Baseline","Food",1080,0.37,0.14,"LD"
5,"Baseline","Food",1090,0.05,0.05,"LD"
5,"Baseline","Food",1100,0.1,0.1,"LD"
5,"Baseline","Food",1110,0.03,0.03,"LD"
5,"Baseline","Food",1120,0.08,0.05,"LD"
5,"Baseline","Food",1130,0.03,0.03,"LD"
5,"Baseline","Food",1140,0.12,0.06,"LD"
5,"Baseline","Food",1150,0.43,0.27,"LD"
5,"Baseline","Food",1160,0.87,0.72,"LD"
5,"Baseline","Food",1170,0.1,0.1,"LD"
5,"Baseline","Food",1180,0,0,"LD"
5,"Baseline","Food",1190,0.15,0.15,"LD"
5,"Baseline","Food",1200,0.05,0.05,"LD"
5,"Baseline","Food",1210,0.15,0.06,"LD"
5,"Baseline","Food",1220,0.17,0.14,"LD"
5,"Baseline","Food",1230,0.03,0.03,"LD"
5,"Baseline","Food",1240,0.03,0.03,"LD"
5,"Baseline","Food",1250,0,0,"LD"
5,"Baseline","Food",1260,0.1,0.07,"LD"
5,"Baseline","Food",1270,0.12,0.06,"LD"
5,"Baseline","Food",1280,0,0,"LD"
5,"Baseline","Food",1290,0,0,"LD"
5,"Baseline","Food",1300,0.47,0.33,"LD"
5,"Baseline","Food",1310,0,0,"LD"
5,"Baseline","Food",1320,0.03,0.03,"LD"
5,"Baseline","Food",1330,0.03,0.03,"LD"
5,"Baseline","Food",1340,0.15,0.15,"LD"
5,"Baseline","Food",1350,0.3,0.3,"LD"
5,"Baseline","Food",1360,0,0,"LD"
5,"Baseline","Food",1370,0.03,0.03,"LD"
5,"Baseline","Food",1380,0.03,0.03,"LD"
5,"Baseline","Food",1390,0.15,0.15,"LD"
5,"Baseline","Food",1400,0.03,0.03,"LD"
5,"Baseline","Food",1410,0.08,0.05,"LD"
5,"Baseline","Food",1420,0,0,"LD"
5,"Baseline","Food",1430,0.03,0.03,"LD"
5,"Shocks","Food",0,0,0,"LD"
5,"Shocks","Food",10,0,0,"LD"
5,"Shocks","Food",20,0,0,"LD"
5,"Shocks","Food",30,0,0,"LD"
5,"Shocks","Food",40,0.03,0.03,"LD"
5,"Shocks","Food",50,0.08,0.03,"LD"
5,"Shocks","Food",60,0,0,"LD"
5,"Shocks","Food",70,0,0,"LD"
5,"Shocks","Food",80,0,0,"LD"
5,"Shocks","Food",90,0,0,"LD"
5,"Shocks","Food",100,0,0,"LD"
5,"Shocks","Food",110,0,0,"LD"
5,"Shocks","Food",120,0,0,"LD"
5,"Shocks","Food",130,0,0,"LD"
5,"Shocks","Food",140,0,0,"LD"
5,"Shocks","Food",150,0,0,"LD"
5,"Shocks","Food",160,0.05,0.03,"LD"
5,"Shocks","Food",170,0.05,0.03,"LD"
5,"Shocks","Food",180,0,0,"LD"
5,"Shocks","Food",190,0,0,"LD"
5,"Shocks","Food",200,0,0,"LD"
5,"Shocks","Food",210,0,0,"LD"
5,"Shocks","Food",220,0,0,"LD"
5,"Shocks","Food",230,0,0,"LD"
5,"Shocks","Food",240,0,0,"LD"
5,"Shocks","Food",250,0,0,"LD"
5,"Shocks","Food",260,0,0,"LD"
5,"Shocks","Food",270,0.05,0.03,"LD"
5,"Shocks","Food",280,0,0,"LD"
5,"Shocks","Food",290,0.05,0.03,"LD"
5,"Shocks","Food",300,0,0,"LD"
5,"Shocks","Food",310,0,0,"LD"
5,"Shocks","Food",320,0,0,"LD"
5,"Shocks","Food",330,0,0,"LD"
5,"Shocks","Food",340,0,0,"LD"
5,"Shocks","Food",350,0,0,"LD"
5,"Shocks","Food",360,0,0,"LD"
5,"Shocks","Food",370,0,0,"LD"
5,"Shocks","Food",380,0.03,0.03,"LD"
5,"Shocks","Food",390,0.03,0.03,"LD"
5,"Shocks","Food",400,0,0,"LD"
5,"Shocks","Food",410,0.05,0.03,"LD"
5,"Shocks","Food",420,0,0,"LD"
5,"Shocks","Food",430,0,0,"LD"
5,"Shocks","Food",440,0,0,"LD"
5,"Shocks","Food",450,0,0,"LD"
5,"Shocks","Food",460,0,0,"LD"
5,"Shocks","Food",470,0,0,"LD"
5,"Shocks","Food",480,0,0,"LD"
5,"Shocks","Food",490,0,0,"LD"
5,"Shocks","Food",500,0.03,0.03,"LD"
5,"Shocks","Food",510,0,0,"LD"
5,"Shocks","Food",520,0.05,0.03,"LD"
5,"Shocks","Food",530,0.03,0.03,"LD"
5,"Shocks","Food",540,0,0,"LD"
5,"Shocks","Food",550,0,0,"LD"
5,"Shocks","Food",560,0,0,"LD"
5,"Shocks","Food",570,0,0,"LD"
5,"Shocks","Food",580,0,0,"LD"
5,"Shocks","Food",590,0,0,"LD"
5,"Shocks","Food",600,0,0,"LD"
5,"Shocks","Food",610,0,0,"LD"
5,"Shocks","Food",620,0.03,0.03,"LD"
5,"Shocks","Food",630,0,0,"LD"
5,"Shocks","Food",640,0.05,0.03,"LD"
5,"Shocks","Food",650,0.03,0.03,"LD"
5,"Shocks","Food",660,0,0,"LD"
5,"Shocks","Food",670,0,0,"LD"
5,"Shocks","Food",680,0,0,"LD"
5,"Shocks","Food",690,0,0,"LD"
5,"Shocks","Food",700,0,0,"LD"
5,"Shocks","Food",710,0,0,"LD"
5,"Shocks","Food",720,0.33,0.05,"LD"
5,"Shocks","Food",730,0.53,0.17,"LD"
5,"Shocks","Food",740,0.17,0.1,"LD"
5,"Shocks","Food",750,0.5,0.37,"LD"
5,"Shocks","Food",760,0.28,0.05,"LD"
5,"Shocks","Food",770,1.32,0.95,"LD"
5,"Shocks","Food",780,0.58,0.42,"LD"
5,"Shocks","Food",790,0.22,0.08,"LD"
5,"Shocks","Food",800,0.3,0.18,"LD"
5,"Shocks","Food",810,0.55,0.43,"LD"
5,"Shocks","Food",820,0.25,0.15,"LD"
5,"Shocks","Food",830,0.7,0.6,"LD"
5,"Shocks","Food",840,0.28,0.1,"LD"
5,"Shocks","Food",850,0.35,0.25,"LD"
5,"Shocks","Food",860,0.17,0.12,"LD"
5,"Shocks","Food",870,0.22,0.14,"LD"
5,"Shocks","Food",880,0.07,0.07,"LD"
5,"Shocks","Food",890,0.15,0.12,"LD"
5,"Shocks","Food",900,0.22,0.06,"LD"
5,"Shocks","Food",910,0.03,0.03,"LD"
5,"Shocks","Food",920,0.17,0.1,"LD"
5,"Shocks","Food",930,0.07,0.07,"LD"
5,"Shocks","Food",940,0.35,0.17,"LD"
5,"Shocks","Food",950,0.37,0.11,"LD"
5,"Shocks","Food",960,0.12,0.05,"LD"
5,"Shocks","Food",970,0,0,"LD"
5,"Shocks","Food",980,0.12,0.09,"LD"
5,"Shocks","Food",990,0.08,0.05,"LD"
5,"Shocks","Food",1000,0.25,0.16,"LD"
5,"Shocks","Food",1010,0.08,0.03,"LD"
