"Mouse","Stage","Behavior","Time","Amplitude","SEM","Condition"
1,"Baseline","Nest",1030,0.67,0.42,"DD"
1,"Baseline","Nest",1040,1.3,0.56,"DD"
1,"Baseline","Nest",1050,0.2,0.09,"DD"
1,"Baseline","Nest",1060,0.3,0.18,"DD"
1,"Baseline","Nest",1070,0.48,0.25,"DD"
1,"Baseline","Nest",1080,1.12,0.43,"DD"
1,"Baseline","Nest",1090,1.9,0.47,"DD"
1,"Baseline","Nest",1100,2.25,0.29,"DD"
1,"Baseline","Nest",1110,2.4,0.44,"DD"
1,"Baseline","Nest",1120,1.73,0.52,"DD"
1,"Baseline","Nest",1130,1.53,0.8,"DD"
1,"Baseline","Nest",1140,1.6,0.82,"DD"
1,"Baseline","Nest",1150,1.52,0.49,"DD"
1,"Baseline","Nest",1160,0.95,0.49,"DD"
1,"Baseline","Nest",1170,1.05,0.34,"DD"
1,"Baseline","Nest",1180,1.25,0.5,"DD"
1,"Baseline","Nest",1190,1.38,0.54,"DD"
1,"Baseline","Nest",1200,1.2,0.4,"DD"
1,"Baseline","Nest",1210,0.83,0.32,"DD"
1,"Baseline","Nest",1220,1.02,0.44,"DD"
1,"Baseline","Nest",1230,0.78,0.33,"DD"
1,"Baseline","Nest",1240,0.65,0.32,"DD"
1,"Baseline","Nest",1250,1,0.47,"DD"
1,"Baseline","Nest",1260,1.83,0.7,"DD"
1,"Baseline","Nest",1270,2.25,0.48,"DD"
1,"Baseline","Nest",1280,2.1,0.58,"DD"
1,"Baseline","Nest",1290,2.57,0.32,"DD"
1,"Baseline","Nest",1300,1.65,0.52,"DD"
1,"Baseline","Nest",1310,2.4,0.51,"DD"
1,"Baseline","Nest",1320,1.95,0.35,"DD"
1,"Baseline","Nest",1330,1.1,0.45,"DD"
1,"Baseline","Nest",1340,1.52,0.41,"DD"
1,"Baseline","Nest",1350,1.37,0.6,"DD"
1,"Baseline","Nest",1360,1.4,0.5,"DD"
1,"Baseline","Nest",1370,2.5,0.88,"DD"
1,"Baseline","Nest",1380,1.57,0.8,"DD"
1,"Baseline","Nest",1390,1.48,0.68,"DD"
1,"Baseline","Nest",1400,2.17,0.73,"DD"
1,"Baseline","Nest",1410,0.8,0.45,"DD"
1,"Baseline","Nest",1420,1.25,0.65,"DD"
1,"Baseline","Nest",1430,1.6,0.88,"DD"
1,"Post","Nest",0,0.07,0.07,"DD"
1,"Post","Nest",10,0.35,0.21,"DD"
1,"Post","Nest",20,0.2,0.12,"DD"
1,"Post","Nest",30,0.05,0.03,"DD"
1,"Post","Nest",40,0.07,0.07,"DD"
1,"Post","Nest",50,0.15,0.09,"DD"
1,"Post","Nest",60,0.33,0.26,"DD"
1,"Post","Nest",70,0.05,0.03,"DD"
1,"Post","Nest",80,0,0,"DD"
1,"Post","Nest",90,0.17,0.12,"DD"
1,"Post","Nest",100,0.2,0.2,"DD"
1,"Post","Nest",110,0.28,0.19,"DD"
1,"Post","Nest",120,0,0,"DD"
1,"Post","Nest",130,0,0,"DD"
1,"Post","Nest",140,0.03,0.03,"DD"
1,"Post","Nest",150,0.12,0.12,"DD"
1,"Post","Nest",160,0.28,0.17,"DD"
1,"Post","Nest",170,0,0,"DD"
1,"Post","Nest",180,0,0,"DD"
1,"Post","Nest",190,0.03,0.03,"DD"
1,"Post","Nest",200,0.03,0.03,"DD"
1,"Post","Nest",210,0.05,0.03,"DD"
1,"Post","Nest",220,0.17,0.17,"DD"
1,"Post","Nest",230,0,0,"DD"
1,"Post","Nest",240,0,0,"DD"
1,"Post","Nest",250,0.12,0.12,"DD"
1,"Post","Nest",260,0,0,"DD"
1,"Post","Nest",270,0.28,0.24,"DD"
1,"Post","Nest",280,0.5,0.5,"DD"
1,"Post","Nest",290,0.2,0.09,"DD"
1,"Post","Nest",300,0.03,0.03,"DD"
1,"Post","Nest",310,0.05,0.05,"DD"
1,"Post","Nest",320,0.4,0.4,"DD"
1,"Post","Nest",330,0.35,0.32,"DD"
1,"Post","Nest",340,0.4,0.37,"DD"
1,"Post","Nest",350,0.62,0.62,"DD"
1,"Post","Nest",360,0.78,0.74,"DD"
1,"Post","Nest",370,0.35,0.29,"DD"
1,"Post","Nest",380,0.07,0.07,"DD"
1,"Post","Nest",390,0,0,"DD"
1,"Post","Nest",400,0,0,"DD"
1,"Post","Nest",410,0.05,0.05,"DD"
1,"Post","Nest",420,0.05,0.05,"DD"
1,"Post","Nest",430,0.03,0.03,"DD"
1,"Post","Nest",440,0.1,0.1,"DD"
1,"Post","Nest",450,0.2,0.2,"DD"
1,"Post","Nest",460,0.03,0.03,"DD"
1,"Post","Nest",470,0,0,"DD"
1,"Post","Nest",480,0.03,0.03,"DD"
1,"Post","Nest",490,0.15,0.05,"DD"
1,"Post","Nest",500,0.53,0.49,"DD"
1,"Post","Nest",510,0.15,0.15,"DD"
1,"Post","Nest",520,0.25,0.19,"DD"
1,"Post","Nest",530,1.02,0.52,"DD"
1,"Post","Nest",540,1.23,0.69,"DD"
1,"Post","Nest",550,1.9,0.41,"DD"
1,"Post","Nest",560,2.28,0.8,"DD"
1,"Post","Nest",570,2.32,0.23,"DD"
1,"Post","Nest",580,2.45,0.13,"DD"
1,"Post","Nest",590,1.7,0.41,"DD"
1,"Post","Nest",600,2.62,0.23,"DD"
1,"Post","Nest",610,1.6,0.47,"DD"
1,"Post","Nest",620,1.73,0.28,"DD"
1,"Post","Nest",630,1.25,0.63,"DD"
1,"Post","Nest",640,1.32,0.55,"DD"
1,"Post","Nest",650,2.2,0.27,"DD"
1,"Post","Nest",660,2.35,0.49,"DD"
1,"Post","Nest",670,1.98,0.33,"DD"
1,"Post","Nest",680,2.18,0.05,"DD"
1,"Post","Nest",690,1.25,0.46,"DD"
1,"Post","Nest",700,1.15,0.38,"DD"
1,"Post","Nest",710,1.85,0.67,"DD"
1,"Post","Nest",720,1.57,0.46,"DD"
1,"Post","Nest",730,0.62,0.43,"DD"
1,"Post","Nest",740,1.12,0.66,"DD"
1,"Post","Nest",750,0.78,0.46,"DD"
1,"Post","Nest",760,1.6,0.58,"DD"
1,"Post","Nest",770,1.1,0.7,"DD"
1,"Post","Nest",780,0.9,0.66,"DD"
1,"Post","Nest",790,1.42,0.8,"DD"
1,"Post","Nest",800,0.8,0.61,"DD"
1,"Post","Nest",810,0.95,0.53,"DD"
1,"Post","Nest",820,1.1,0.8,"DD"
1,"Post","Nest",830,1.37,0.46,"DD"
1,"Post","Nest",840,1.02,0.52,"DD"
1,"Post","Nest",850,0.78,0.58,"DD"
1,"Post","Nest",860,0.3,0.24,"DD"
1,"Post","Nest",870,0.47,0.35,"DD"
1,"Post","Nest",880,0.7,0.27,"DD"
1,"Post","Nest",890,0.73,0.44,"DD"
1,"Post","Nest",900,1.35,0.82,"DD"
1,"Post","Nest",910,0.57,0.39,"DD"
1,"Post","Nest",920,0.65,0.38,"DD"
1,"Post","Nest",930,0.3,0.18,"DD"
1,"Post","Nest",940,0.25,0.25,"DD"
1,"Post","Nest",950,0.08,0.05,"DD"
1,"Post","Nest",960,0.1,0.07,"DD"
1,"Post","Nest",970,0.25,0.1,"DD"
1,"Post","Nest",980,0.33,0.21,"DD"
1,"Post","Nest",990,0.2,0.2,"DD"
1,"Post","Nest",1000,0.3,0.11,"DD"
1,"Post","Nest",1010,0.25,0.22,"DD"
1,"Post","Nest",1020,0.12,0.09,"DD"
1,"Post","Nest",1030,0.05,0.05,"DD"
1,"Post","Nest",1040,0.5,0.3,"DD"
1,"Post","Nest",1050,1.23,0.11,"DD"
1,"Post","Nest",1060,0.75,0.47,"DD"
1,"Post","Nest",1070,0.7,0.57,"DD"
1,"Post","Nest",1080,0.85,0.66,"DD"
1,"Post","Nest",1090,0.7,0.42,"DD"
1,"Post","Nest",1100,0.4,0.31,"DD"
1,"Post","Nest",1110,0.12,0.05,"DD"
1,"Post","Nest",1120,0.33,0.2,"DD"
1,"Post","Nest",1130,0.17,0.1,"DD"
1,"Post","Nest",1140,0.42,0.33,"DD"
1,"Post","Nest",1150,0.75,0.68,"DD"
1,"Post","Nest",1160,0.82,0.61,"DD"
1,"Post","Nest",1170,0.33,0.2,"DD"
1,"Post","Nest",1180,0.75,0.27,"DD"
1,"Post","Nest",1190,0.8,0.57,"DD"
1,"Post","Nest",1200,1.07,0.49,"DD"
1,"Post","Nest",1210,1.45,0.5,"DD"
1,"Post","Nest",1220,1.5,0.48,"DD"
1,"Post","Nest",1230,0.65,0.46,"DD"
1,"Post","Nest",1240,0.4,0.27,"DD"
1,"Post","Nest",1250,0.4,0.3,"DD"
1,"Post","Nest",1260,1,0.61,"DD"
1,"Post","Nest",1270,1.43,0.52,"DD"
1,"Post","Nest",1280,1.77,0.51,"DD"
1,"Post","Nest",1290,2.35,0.23,"DD"
1,"Post","Nest",1300,2.05,0.43,"DD"
1,"Post","Nest",1310,2.1,0.5,"DD"
1,"Post","Nest",1320,0.8,0.36,"DD"
1,"Post","Nest",1330,1,0.61,"DD"
1,"Post","Nest",1340,0.15,0.1,"DD"
1,"Post","Nest",1350,0.03,0.03,"DD"
1,"Post","Nest",1360,0.65,0.65,"DD"
1,"Post","Nest",1370,0.08,0.05,"DD"
1,"Post","Nest",1380,0.35,0.25,"DD"
1,"Post","Nest",1390,0.03,0.03,"DD"
1,"Post","Nest",1400,0,0,"DD"
1,"Post","Nest",1410,0,0,"DD"
1,"Post","Nest",1420,0.15,0.15,"DD"
1,"Post","Nest",1430,0,0,"DD"
1,"Shocks","Nest",0,0,0,"DD"
1,"Shocks","Nest",10,0.15,0.15,"DD"
1,"Shocks","Nest",20,0.35,0.35,"DD"
1,"Shocks","Nest",30,0.03,0.03,"DD"
1,"Shocks","Nest",40,0,0,"DD"
1,"Shocks","Nest",50,0.12,0.05,"DD"
1,"Shocks","Nest",60,0.73,0.26,"DD"
1,"Shocks","Nest",70,0.4,0.2,"DD"
1,"Shocks","Nest",80,0.22,0.14,"DD"
1,"Shocks","Nest",90,0.1,0.1,"DD"
1,"Shocks","Nest",100,0.03,0.03,"DD"
1,"Shocks","Nest",110,0.03,0.03,"DD"
1,"Shocks","Nest",120,0.05,0.05,"DD"
1,"Shocks","Nest",130,0.05,0.05,"DD"
1,"Shocks","Nest",140,0.42,0.22,"DD"
1,"Shocks","Nest",150,0,0,"DD"
1,"Shocks","Nest",160,0.03,0.03,"DD"
1,"Shocks","Nest",170,0.25,0.12,"DD"
1,"Shocks","Nest",180,1,0.2,"DD"
1,"Shocks","Nest",190,1.25,0.77,"DD"
1,"Shocks","Nest",200,0.95,0.82,"DD"
1,"Shocks","Nest",210,0.55,0.52,"DD"
1,"Shocks","Nest",220,0.05,0.05,"DD"
1,"Shocks","Nest",230,0,0,"DD"
1,"Shocks","Nest",240,0,0,"DD"
1,"Shocks","Nest",250,0.05,0.03,"DD"
1,"Shocks","Nest",260,0.03,0.03,"DD"
1,"Shocks","Nest",270,0,0,"DD"
1,"Shocks","Nest",280,0.12,0.05,"DD"
1,"Shocks","Nest",290,0.95,0.52,"DD"
1,"Shocks","Nest",300,0.85,0.49,"DD"
1,"Shocks","Nest",310,1.27,0.68,"DD"
1,"Shocks","Nest",320,0.23,0.23,"DD"
1,"Shocks","Nest",330,0,0,"DD"
1,"Shocks","Nest",340,0,0,"DD"
1,"Shocks","Nest",350,0.07,0.07,"DD"
1,"Shocks","Nest",360,0.07,0.07,"DD"
1,"Shocks","Nest",370,0,0,"DD"
1,"Shocks","Nest",380,0.23,0.19,"DD"
1,"Shocks","Nest",390,0.82,0.69,"DD"
1,"Shocks","Nest",400,0.4,0.2,"DD"
1,"Shocks","Nest",410,0.7,0.27,"DD"
1,"Shocks","Nest",420,0.2,0.2,"DD"
1,"Shocks","Nest",430,0.62,0.62,"DD"
1,"Shocks","Nest",440,0.08,0.05,"DD"
1,"Shocks","Nest",450,0.03,0.03,"DD"
1,"Shocks","Nest",460,0.1,0.07,"DD"
1,"Shocks","Nest",470,0.07,0.07,"DD"
1,"Shocks","Nest",480,0.03,0.03,"DD"
1,"Shocks","Nest",490,0.08,0.05,"DD"
1,"Shocks","Nest",500,0.12,0.05,"DD"
1,"Shocks","Nest",510,0.1,0.1,"DD"
1,"Shocks","Nest",520,0.12,0.06,"DD"
1,"Shocks","Nest",530,0.15,0.15,"DD"
1,"Shocks","Nest",540,0.73,0.66,"DD"
1,"Shocks","Nest",550,0.68,0.42,"DD"
1,"Shocks","Nest",560,0.7,0.6,"DD"
1,"Shocks","Nest",570,1.22,1.16,"DD"
1,"Shocks","Nest",580,2,0.88,"DD"
1,"Shocks","Nest",590,2,0.74,"DD"
1,"Shocks","Nest",600,2.27,0.56,"DD"
1,"Shocks","Nest",610,3.12,0.49,"DD"
1,"Shocks","Nest",620,2.9,0.22,"DD"
1,"Shocks","Nest",630,2.25,0.57,"DD"
1,"Shocks","Nest",640,2.05,0.17,"DD"
1,"Shocks","Nest",650,1.55,0.46,"DD"
1,"Shocks","Nest",660,2.52,0.22,"DD"
1,"Shocks","Nest",670,2.9,0.09,"DD"
1,"Shocks","Nest",680,2.57,0.34,"DD"
1,"Shocks","Nest",690,2.1,0.21,"DD"
1,"Shocks","Nest",700,1.78,0.86,"DD"
1,"Shocks","Nest",710,1.57,0.79,"DD"
1,"Shocks","Nest",720,0.47,0.29,"DD"
1,"Shocks","Nest",730,0.58,0.39,"DD"
1,"Shocks","Nest",740,0.68,0.39,"DD"
1,"Shocks","Nest",750,0.82,0.54,"DD"
1,"Shocks","Nest",760,0.68,0.38,"DD"
1,"Shocks","Nest",770,1.68,0.48,"DD"
1,"Shocks","Nest",780,1.4,0.48,"DD"
1,"Shocks","Nest",790,0.58,0.54,"DD"
1,"Shocks","Nest",800,0.68,0.61,"DD"
1,"Shocks","Nest",810,0.6,0.47,"DD"
1,"Shocks","Nest",820,0.48,0.23,"DD"
1,"Shocks","Nest",830,1.2,0.48,"DD"
1,"Shocks","Nest",840,1.8,0.65,"DD"
1,"Shocks","Nest",850,1.73,0.55,"DD"
1,"Shocks","Nest",860,1.75,0.23,"DD"
1,"Shocks","Nest",870,1.62,0.62,"DD"
1,"Shocks","Nest",880,1.25,0.49,"DD"
1,"Shocks","Nest",890,0.6,0.32,"DD"
1,"Shocks","Nest",900,0.9,0.58,"DD"
1,"Shocks","Nest",910,1.18,0.8,"DD"
1,"Shocks","Nest",920,1.05,0.49,"DD"
1,"Shocks","Nest",930,1.18,0.71,"DD"
1,"Shocks","Nest",940,0.73,0.63,"DD"
1,"Shocks","Nest",950,0.95,0.85,"DD"
1,"Shocks","Nest",960,0.3,0.14,"DD"
1,"Shocks","Nest",970,0.8,0.49,"DD"
1,"Shocks","Nest",980,1.12,0.44,"DD"
1,"Shocks","Nest",990,1.83,0.77,"DD"
1,"Shocks","Nest",1000,1.3,0.66,"DD"
1,"Shocks","Nest",1010,1.2,0.53,"DD"
1,"Shocks","Nest",1020,1.35,0.64,"DD"
1,"Shocks","Nest",1030,0.6,0.26,"DD"
1,"Shocks","Nest",1040,0.57,0.34,"DD"
1,"Shocks","Nest",1050,0.7,0.57,"DD"
1,"Shocks","Nest",1060,0.03,0.03,"DD"
1,"Shocks","Nest",1070,0.17,0.09,"DD"
1,"Shocks","Nest",1080,0.3,0.15,"DD"
1,"Shocks","Nest",1090,0.68,0.54,"DD"
1,"Shocks","Nest",1100,0.65,0.32,"DD"
1,"Shocks","Nest",1110,0.62,0.33,"DD"
1,"Shocks","Nest",1120,0.45,0.17,"DD"
1,"Shocks","Nest",1130,0.7,0.32,"DD"
1,"Shocks","Nest",1140,0.6,0.5,"DD"
1,"Shocks","Nest",1150,0.7,0.07,"DD"
1,"Shocks","Nest",1160,0.5,0.21,"DD"
1,"Shocks","Nest",1170,0.45,0.35,"DD"
1,"Shocks","Nest",1180,0.75,0.35,"DD"
1,"Shocks","Nest",1190,1.15,0.43,"DD"
1,"Shocks","Nest",1200,1,0.29,"DD"
1,"Shocks","Nest",1210,1.83,0.34,"DD"
1,"Shocks","Nest",1220,1.6,0.71,"DD"
1,"Shocks","Nest",1230,1.08,0.45,"DD"
1,"Shocks","Nest",1240,0.7,0.47,"DD"
1,"Shocks","Nest",1250,0.83,0.49,"DD"
1,"Shocks","Nest",1260,0.47,0.32,"DD"
1,"Shocks","Nest",1270,1.08,0.63,"DD"
1,"Shocks","Nest",1280,1.6,0.48,"DD"
1,"Shocks","Nest",1290,1.65,0.62,"DD"
1,"Shocks","Nest",1300,1.3,0.51,"DD"
1,"Shocks","Nest",1310,1.6,0.74,"DD"
1,"Shocks","Nest",1320,0.97,0.5,"DD"
1,"Shocks","Nest",1330,1.1,0.88,"DD"
1,"Shocks","Nest",1340,0.9,0.74,"DD"
1,"Shocks","Nest",1350,0.9,0.9,"DD"
1,"Shocks","Nest",1360,0.67,0.55,"DD"
1,"Shocks","Nest",1370,0,0,"DD"
1,"Shocks","Nest",1380,0.15,0.12,"DD"
1,"Shocks","Nest",1390,0.17,0.06,"DD"
1,"Shocks","Nest",1400,0.15,0.09,"DD"
1,"Shocks","Nest",1410,0.37,0.28,"DD"
1,"Shocks","Nest",1420,0.05,0.03,"DD"
1,"Shocks","Nest",1430,0.23,0.23,"DD"
6,"Baseline","Motion",0,0.05,0.05,"DD"
6,"Baseline","Motion",10,0.55,0.46,"DD"
6,"Baseline","Motion",20,0.6,0.435,"DD"
6,"Baseline","Motion",30,0.55,0.49,"DD"
6,"Baseline","Motion",40,0.475,0.315,"DD"
6,"Baseline","Motion",50,0.575,0.575,"DD"
6,"Baseline","Motion",60,0.65,0.41,"DD"
6,"Baseline","Motion",70,0.45,0.42,"DD"
6,"Baseline","Motion",80,0.075,0.075,"DD"
6,"Baseline","Motion",90,0,0,"DD"
6,"Baseline","Motion",100,0,0,"DD"
6,"Baseline","Motion",110,0,0,"DD"
6,"Baseline","Motion",120,0,0,"DD"
6,"Baseline","Motion",130,0,0,"DD"
6,"Baseline","Motion",140,0,0,"DD"
6,"Baseline","Motion",150,0.05,0.05,"DD"
6,"Baseline","Motion",160,0.15,0.085,"DD"
6,"Baseline","Motion",170,0.325,0.325,"DD"
6,"Baseline","Motion",180,0,0,"DD"
6,"Baseline","Motion",190,0,0,"DD"
6,"Baseline","Motion",200,0.125,0.125,"DD"
6,"Baseline","Motion",210,0.15,0.15,"DD"
6,"Baseline","Motion",220,0,0,"DD"
6,"Baseline","Motion",230,0.175,0.175,"DD"
6,"Baseline","Motion",240,0.1,0.06,"DD"
6,"Baseline","Motion",250,0.625,0.515,"DD"
6,"Baseline","Motion",260,0.1,0.1,"DD"
6,"Baseline","Motion",270,0.6,0.26,"DD"
6,"Baseline","Motion",280,0.125,0.125,"DD"
6,"Baseline","Motion",290,0.05,0.05,"DD"
6,"Baseline","Motion",300,0,0,"DD"
6,"Baseline","Motion",310,0.15,0.15,"DD"
6,"Baseline","Motion",320,0,0,"DD"
6,"Baseline","Motion",330,0,0,"DD"
6,"Baseline","Motion",340,0,0,"DD"
6,"Baseline","Motion",350,0,0,"DD"
6,"Baseline","Motion",360,0,0,"DD"
6,"Baseline","Motion",370,0.025,0.025,"DD"
6,"Baseline","Motion",380,0.025,0.025,"DD"
6,"Baseline","Motion",390,0,0,"DD"
6,"Baseline","Motion",400,0.175,0.175,"DD"
6,"Baseline","Motion",410,0.175,0.175,"DD"
6,"Baseline","Motion",420,0,0,"DD"
6,"Baseline","Motion",430,0,0,"DD"
6,"Baseline","Motion",440,0.1,0.1,"DD"
6,"Baseline","Motion",450,0.05,0.05,"DD"
6,"Baseline","Motion",460,0,0,"DD"
6,"Baseline","Motion",470,0.6,0.4,"DD"
6,"Baseline","Motion",480,0.25,0.195,"DD"
6,"Baseline","Motion",490,0.325,0.265,"DD"
6,"Baseline","Motion",500,1.25,0.52,"DD"
6,"Baseline","Motion",510,0.85,0.5,"DD"
6,"Baseline","Motion",520,0.475,0.37,"DD"
6,"Baseline","Motion",530,0.15,0.085,"DD"
6,"Baseline","Motion",540,0,0,"DD"
6,"Baseline","Motion",550,0,0,"DD"
6,"Baseline","Motion",560,0,0,"DD"
6,"Baseline","Motion",570,0,0,"DD"
6,"Baseline","Motion",580,0.025,0.025,"DD"
6,"Baseline","Motion",590,0.05,0.05,"DD"
6,"Baseline","Motion",600,0.675,0.34,"DD"
6,"Baseline","Motion",610,0.125,0.1,"DD"
6,"Baseline","Motion",620,0.975,0.59,"DD"
6,"Baseline","Motion",630,1.1,0.46,"DD"
6,"Baseline","Motion",640,1.375,0.295,"DD"
6,"Baseline","Motion",650,1.4,0.445,"DD"
6,"Baseline","Motion",660,0.8,0.34,"DD"
6,"Baseline","Motion",670,0.575,0.51,"DD"
6,"Baseline","Motion",680,0.275,0.18,"DD"
6,"Baseline","Motion",690,0.575,0.35,"DD"
6,"Baseline","Motion",700,0.925,0.605,"DD"
6,"Baseline","Motion",710,1.125,0.48,"DD"
6,"Baseline","Motion",720,0.8,0.445,"DD"
6,"Baseline","Motion",730,0.55,0.37,"DD"
6,"Baseline","Motion",740,0.675,0.325,"DD"
6,"Baseline","Motion",750,1.1,0.51,"DD"
6,"Baseline","Motion",760,0.575,0.51,"DD"
6,"Baseline","Motion",770,0.675,0.51,"DD"
6,"Baseline","Motion",780,0.8,0.39,"DD"
6,"Baseline","Motion",790,1.375,0.6,"DD"
6,"Baseline","Motion",800,1.175,0.48,"DD"
6,"Baseline","Motion",810,0.85,0.335,"DD"
6,"Baseline","Motion",820,0.9,0.375,"DD"
6,"Baseline","Motion",830,0.525,0.325,"DD"
6,"Baseline","Motion",840,0.575,0.2,"DD"
6,"Baseline","Motion",850,0.5,0.38,"DD"
6,"Baseline","Motion",860,0.2,0.2,"DD"
6,"Baseline","Motion",870,0.375,0.29,"DD"
6,"Baseline","Motion",880,1.15,0.47,"DD"
6,"Baseline","Motion",890,1.775,0.305,"DD"
6,"Baseline","Motion",900,1.35,0.425,"DD"
6,"Baseline","Motion",910,0.975,0.45,"DD"
6,"Baseline","Motion",920,0.9,0.325,"DD"
6,"Baseline","Motion",930,1.2,0.445,"DD"
6,"Baseline","Motion",940,0.4,0.225,"DD"
6,"Baseline","Motion",950,0.3,0.22,"DD"
6,"Baseline","Motion",960,0.375,0.315,"DD"
6,"Baseline","Motion",970,0.175,0.065,"DD"
6,"Baseline","Motion",980,0.1,0.06,"DD"
6,"Baseline","Motion",990,0.325,0.265,"DD"
6,"Baseline","Motion",1000,0.3,0.235,"DD"
6,"Baseline","Motion",1010,1.475,0.465,"DD"
6,"Baseline","Motion",1020,1.3,0.405,"DD"
6,"Baseline","Motion",1030,1.4,0.425,"DD"
6,"Baseline","Motion",1040,0.85,0.3,"DD"
6,"Baseline","Motion",1050,0.675,0.365,"DD"
6,"Baseline","Motion",1060,0.475,0.235,"DD"
6,"Baseline","Motion",1070,0.85,0.41,"DD"
6,"Baseline","Motion",1080,0.525,0.385,"DD"
6,"Baseline","Motion",1090,0.275,0.11,"DD"
6,"Baseline","Motion",1100,0.25,0.12,"DD"
6,"Baseline","Motion",1110,0.65,0.49,"DD"
6,"Baseline","Motion",1120,0.825,0.64,"DD"
6,"Baseline","Motion",1130,0.325,0.325,"DD"
6,"Baseline","Motion",1140,0.3,0.23,"DD"
6,"Baseline","Motion",1150,0.85,0.555,"DD"
6,"Baseline","Motion",1160,0.75,0.38,"DD"
6,"Baseline","Motion",1170,1.125,0.48,"DD"
6,"Baseline","Motion",1180,0.875,0.595,"DD"
6,"Baseline","Motion",1190,1.625,0.475,"DD"
6,"Baseline","Motion",1200,1,0.435,"DD"
6,"Baseline","Motion",1210,0.275,0.245,"DD"
6,"Baseline","Motion",1220,0.4,0.4,"DD"
6,"Baseline","Motion",1230,0.225,0.115,"DD"
6,"Baseline","Motion",1240,0.1,0.1,"DD"
6,"Baseline","Motion",1250,0.15,0.095,"DD"
6,"Baseline","Motion",1260,0.05,0.05,"DD"
6,"Baseline","Motion",1270,0.05,0.05,"DD"
6,"Baseline","Motion",1280,0.5,0.5,"DD"
6,"Baseline","Motion",1290,1.125,0.595,"DD"
6,"Baseline","Motion",1300,0.4,0.34,"DD"
6,"Baseline","Motion",1310,0.325,0.3,"DD"
6,"Baseline","Motion",1320,0.325,0.325,"DD"
6,"Baseline","Motion",1330,0.15,0.15,"DD"
6,"Baseline","Motion",1340,0.275,0.275,"DD"
6,"Baseline","Motion",1350,0.2,0.15,"DD"
6,"Baseline","Motion",1360,0.075,0.075,"DD"
6,"Baseline","Motion",1370,0.375,0.195,"DD"
6,"Baseline","Motion",1380,0.9,0.59,"DD"
6,"Baseline","Motion",1390,0.925,0.455,"DD"
6,"Baseline","Motion",1400,0.225,0.165,"DD"
6,"Baseline","Motion",1410,0.2,0.17,"DD"
6,"Baseline","Motion",1420,0.125,0.125,"DD"
6,"Baseline","Motion",1430,0.075,0.075,"DD"
6,"Post","Motion",0,0.7,0.54,"DD"
6,"Post","Motion",10,0.25,0.25,"DD"
6,"Post","Motion",20,0.025,0.025,"DD"
6,"Post","Motion",30,0,0,"DD"
6,"Post","Motion",40,0,0,"DD"
6,"Post","Motion",50,0.075,0.075,"DD"
6,"Post","Motion",60,0.15,0.15,"DD"
6,"Post","Motion",70,0.175,0.175,"DD"
6,"Post","Motion",80,0.05,0.05,"DD"
6,"Post","Motion",90,0.225,0.225,"DD"
6,"Post","Motion",100,0,0,"DD"
6,"Post","Motion",110,0.05,0.05,"DD"
6,"Post","Motion",120,0,0,"DD"
6,"Post","Motion",130,0.225,0.225,"DD"
6,"Post","Motion",140,0,0,"DD"
6,"Post","Motion",150,0,0,"DD"
6,"Post","Motion",160,0,0,"DD"
6,"Post","Motion",170,0,0,"DD"
6,"Post","Motion",180,0,0,"DD"
6,"Post","Motion",190,0,0,"DD"
6,"Post","Motion",200,0,0,"DD"
6,"Post","Motion",210,0,0,"DD"
6,"Post","Motion",220,0,0,"DD"
6,"Post","Motion",230,0,0,"DD"
6,"Post","Motion",240,0,0,"DD"
6,"Post","Motion",250,0,0,"DD"
6,"Post","Motion",260,0.3,0.3,"DD"
6,"Post","Motion",270,0.075,0.075,"DD"
6,"Post","Motion",280,0,0,"DD"
6,"Post","Motion",290,0,0,"DD"
6,"Post","Motion",300,0.05,0.05,"DD"
6,"Post","Motion",310,0.025,0.025,"DD"
6,"Post","Motion",320,0,0,"DD"
6,"Post","Motion",330,0,0,"DD"
6,"Post","Motion",340,0.475,0.475,"DD"
6,"Post","Motion",350,0.25,0.25,"DD"
6,"Post","Motion",360,0.325,0.325,"DD"
6,"Post","Motion",370,0,0,"DD"
6,"Post","Motion",380,0,0,"DD"
6,"Post","Motion",390,0.05,0.05,"DD"
6,"Post","Motion",400,0.825,0.545,"DD"
6,"Post","Motion",410,0.05,0.05,"DD"
6,"Post","Motion",420,0.3,0.3,"DD"
6,"Post","Motion",430,0,0,"DD"
6,"Post","Motion",440,0.025,0.025,"DD"
6,"Post","Motion",450,0,0,"DD"
6,"Post","Motion",460,0,0,"DD"
6,"Post","Motion",470,0,0,"DD"
6,"Post","Motion",480,0.125,0.125,"DD"
6,"Post","Motion",490,0.075,0.075,"DD"
6,"Post","Motion",500,0,0,"DD"
6,"Post","Motion",510,0.1,0.1,"DD"
6,"Post","Motion",520,1.225,0.615,"DD"
6,"Post","Motion",530,0.7,0.405,"DD"
6,"Post","Motion",540,1.6,0.565,"DD"
6,"Post","Motion",550,0.775,0.295,"DD"
6,"Post","Motion",560,1.3,0.46,"DD"
6,"Post","Motion",570,1.5,0.41,"DD"
6,"Post","Motion",580,1.425,0.385,"DD"
6,"Post","Motion",590,1.1,0.53,"DD"
6,"Post","Motion",600,0.875,0.425,"DD"
6,"Post","Motion",610,0.9,0.575,"DD"
6,"Post","Motion",620,0.675,0.345,"DD"
6,"Post","Motion",630,0.425,0.395,"DD"
